EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,ION_PRESSURE_nPa,DEL_TIME_ms
2014-02-19T04:07:21.891Z,1.55826,14537.000
2014-02-19T04:09:00.415Z,1.72661,14537.151
2014-02-19T04:10:42.014Z,1.55385,14537.000
2014-02-19T04:12:21.936Z,1.56144,13138.101
2014-02-19T04:13:55.979Z,1.40011,14537.000
2014-02-19T04:15:35.900Z,1.94112,13138.100
2014-02-19T04:17:29.816Z,2.00607,6980.5674
2014-02-19T04:18:53.801Z,2.25678,13714.099
2014-02-19T04:20:30.066Z,2.39981,13172.200
2014-02-19T04:22:03.830Z,2.64471,13138.100
2014-02-19T04:23:43.208Z,2.68333,13714.251
2014-02-19T04:25:23.953Z,2.41612,13138.100
2014-02-19T04:27:02.474Z,2.47034,13138.100
2014-02-19T04:28:39.598Z,2.55517,13172.325
2014-02-19T04:30:18.119Z,2.36694,13172.200
2014-02-19T04:31:56.641Z,2.81872,13172.200
2014-02-19T04:33:48.876Z,2.82974,6980.5005
2014-02-19T04:35:15.085Z,2.91200,13138.234
2014-02-19T04:36:54.462Z,3.41859,13714.099
2014-02-19T04:38:32.984Z,3.06024,13714.099
2014-02-19T04:40:11.505Z,3.51735,13714.067
2014-02-19T04:41:50.029Z,4.23776,13714.099
2014-02-19T04:43:26.941Z,5.56620,15534.668
2014-02-19T04:45:07.001Z,6.25958,13995.099
2014-02-19T04:46:45.523Z,6.82364,13995.099
2014-02-19T04:48:24.115Z,6.32492,13714.099
2014-02-19T04:50:14.882Z,5.86750,7837.5811
2014-02-19T04:51:41.089Z,6.24874,13995.099
2014-02-19T04:53:19.611Z,6.38563,13995.099
2014-02-19T04:54:55.054Z,6.64163,13995.224
2014-02-19T04:56:33.576Z,6.77551,13995.099
2014-02-19T04:58:10.558Z,6.63207,15534.499
2014-02-19T04:59:49.082Z,6.12622,15534.499
2014-02-19T05:01:27.603Z,6.30641,15534.668
2014-02-19T05:03:07.664Z,6.35638,13995.099
2014-02-19T05:04:46.185Z,6.21001,13995.251
2014-02-19T05:06:37.023Z,6.04858,7837.4814
2014-02-19T05:08:03.228Z,5.51475,13995.099
2014-02-19T05:09:41.751Z,5.54181,13995.251
2014-02-19T05:11:20.273Z,4.09681,13995.099
2014-02-19T05:12:58.794Z,3.91434,13995.099
2014-02-19T05:14:37.316Z,4.38535,13995.099
2014-02-19T05:16:15.839Z,3.95570,13995.251
2014-02-19T05:17:54.361Z,4.21314,13995.099
2014-02-19T05:19:32.882Z,3.70086,13995.067
2014-02-19T05:21:11.404Z,3.93387,13995.251
2014-02-19T05:23:02.242Z,3.84460,7837.4990
2014-02-19T05:24:28.447Z,3.46038,13995.099
2014-02-19T05:26:06.970Z,3.09640,13995.251
2014-02-19T05:27:42.414Z,3.19593,13995.099
2014-02-19T05:29:20.935Z,3.28100,13995.099
2014-02-19T05:30:56.378Z,3.24726,13995.251
2014-02-19T05:32:37.978Z,3.32425,13995.067
2014-02-19T05:34:16.501Z,3.57406,13995.099
2014-02-19T05:35:55.023Z,3.55292,13995.251
2014-02-19T05:37:30.466Z,3.46740,13995.099
2014-02-19T05:39:21.304Z,3.31844,7837.4990
2014-02-19T05:40:47.509Z,3.48719,13995.099
2014-02-19T05:42:22.953Z,3.47405,13995.251
2014-02-19T05:44:01.474Z,3.49551,13995.100
2014-02-19T05:45:39.996Z,3.64934,13995.069
2014-02-19T05:47:18.519Z,3.45423,13995.251
2014-02-19T05:48:57.041Z,3.58614,13995.100
2014-02-19T05:50:36.279Z,3.81780,14712.600
2014-02-19T05:52:14.085Z,3.97218,13995.251
2014-02-19T05:57:15.806Z,4.29200,13995.251
2014-02-19T05:58:54.330Z,4.09932,13995.067
2014-02-19T06:00:32.851Z,4.58816,13995.099
2014-02-19T06:02:08.294Z,4.60568,13995.251
2014-02-19T06:03:46.816Z,4.20275,13995.099
2014-02-19T06:05:25.408Z,3.61119,13714.099
2014-02-19T06:07:03.929Z,4.01222,13714.099
2014-02-19T06:08:40.843Z,3.91962,15534.668
2014-02-19T06:10:20.974Z,3.98960,13714.099
2014-02-19T06:12:11.812Z,3.71298,7556.4814
2014-02-19T06:13:38.017Z,4.10830,13714.251
2014-02-19T06:15:16.539Z,3.61858,13714.099
2014-02-19T06:16:55.060Z,4.01194,13714.251
2014-02-19T06:27:00.605Z,-1.00000e+31,9999000.0
2014-02-19T06:28:36.173Z,3.81552,6980.5674
2014-02-19T06:30:04.606Z,-1.00000e+31,9999000.0
2014-02-19T06:31:36.606Z,-1.00000e+31,9999000.0
2014-02-19T06:33:20.281Z,3.33061,13714.099
2014-02-19T06:34:40.605Z,-1.00000e+31,9999000.0
2014-02-19T06:36:12.605Z,-1.00000e+31,9999000.0
2014-02-19T06:38:12.767Z,3.08623,13714.099
2014-02-19T06:39:50.431Z,3.43248,13138.100
2014-02-19T06:44:55.236Z,3.61668,6980.5005
2014-02-19T06:48:28.606Z,-1.00000e+31,9999000.0
2014-02-19T06:49:38.486Z,2.86840,13138.234
2014-02-19T06:51:17.005Z,3.28819,13138.072
2014-02-19T06:52:55.527Z,3.15175,13138.100
2014-02-19T06:54:34.908Z,2.62011,13714.251
2014-02-19T06:56:12.572Z,3.14861,13138.100
2014-02-19T06:57:49.695Z,3.23529,13172.200
2014-02-19T06:59:28.216Z,3.24842,13172.351
2014-02-19T07:01:22.134Z,3.67358,7014.6001
2014-02-19T07:02:46.662Z,4.06573,13138.211
2014-02-19T07:04:23.783Z,3.56263,13172.200
2014-02-19T07:06:02.304Z,3.57877,13172.200
2014-02-19T07:07:42.224Z,4.15807,13138.100
2014-02-19T07:13:00.605Z,-1.00000e+31,9999000.0
2014-02-19T07:14:16.314Z,3.83975,13138.234
2014-02-19T07:15:53.437Z,4.12014,13172.200
2014-02-19T07:17:42.593Z,4.05214,6980.4868
2014-02-19T07:19:05.863Z,4.13906,14711.768
2014-02-19T07:20:44.244Z,3.60987,14571.101
2014-02-19T07:22:22.800Z,3.69394,14536.000
2014-02-19T07:23:59.066Z,4.31453,13714.100
2014-02-19T07:25:39.126Z,3.85457,15253.500
2014-02-19T07:27:17.648Z,4.54740,15253.500
2014-02-19T07:28:56.171Z,4.11990,15253.639
2014-02-19T07:34:06.238Z,2.59593,8555.0000
2014-02-19T07:35:34.876Z,2.58022,13714.251
2014-02-19T07:37:10.320Z,2.54907,13714.100
2014-02-19T07:38:48.841Z,2.46080,13714.100
2014-02-19T07:40:27.363Z,2.83428,13714.251
2014-02-19T07:42:05.884Z,2.76070,13714.069
2014-02-19T07:43:43.550Z,2.65378,13138.100
2014-02-19T07:45:22.072Z,2.69478,13138.100
2014-02-19T07:47:07.609Z,3.37827,13714.248
2014-02-19T07:48:42.333Z,3.10667,16076.400
2014-02-19T07:50:34.712Z,3.29036,8379.4004
2014-02-19T07:52:03.173Z,3.05594,13714.099
2014-02-19T07:53:39.439Z,3.42699,14537.000
2014-02-19T07:55:18.677Z,3.89740,15253.639
2014-02-19T07:56:57.199Z,3.85046,15253.499
2014-02-19T07:58:31.925Z,3.76874,14537.000
2014-02-19T08:00:12.703Z,4.17226,13714.100
2014-02-19T08:01:48.146Z,3.99977,13714.100
2014-02-19T08:03:29.748Z,4.13883,13714.100
2014-02-19T08:05:09.089Z,3.40472,14537.000
2014-02-19T08:06:59.929Z,2.97376,8379.4004
2014-02-19T08:08:29.212Z,2.64503,14536.968
2014-02-19T08:10:03.833Z,2.71043,13714.100
2014-02-19T08:11:42.353Z,3.13465,13714.100
2014-02-19T08:13:21.699Z,2.85140,14537.000
2014-02-19T08:14:57.857Z,3.12167,15253.333
2014-02-19T08:16:37.203Z,3.96486,16076.400
2014-02-19T08:18:15.722Z,4.61493,16076.400
2014-02-19T08:19:53.421Z,4.64816,15253.500
2014-02-19T08:21:32.765Z,4.11169,16076.366
2014-02-19T08:23:26.541Z,4.22304,6980.5005
2014-02-19T08:24:55.966Z,3.98235,16076.233
2014-02-19T08:26:28.330Z,4.11145,16076.400
2014-02-19T08:28:06.851Z,5.67517,16076.400
2014-02-19T08:29:45.373Z,6.50841,16076.400
2014-02-19T08:31:26.832Z,6.70740,13137.967
2014-02-19T08:33:02.416Z,7.89846,16076.400
2014-02-19T08:34:40.115Z,7.16494,15253.500
2014-02-19T08:36:20.998Z,6.32860,14536.851
2014-02-19T08:37:57.158Z,5.59088,15253.500
2014-02-19T08:39:49.531Z,6.16152,7556.4170
2014-02-19T08:41:14.880Z,5.54696,13138.100
2014-02-19T08:42:50.324Z,5.51891,13138.100
2014-02-19T08:44:28.845Z,5.36674,13137.966
2014-02-19T08:46:13.523Z,5.32742,13138.101
2014-02-19T08:47:49.105Z,4.57297,14711.566
2014-02-19T08:49:26.804Z,7.59739,12315.066
2014-02-19T08:51:03.787Z,4.69764,13714.099
2014-02-19T08:52:43.130Z,4.93537,14537.000
2014-02-19T08:54:21.650Z,5.30950,14536.850
2014-02-19T08:56:11.666Z,5.80380,7556.4990
2014-02-19T08:57:30.857Z,5.50711,13137.966
2014-02-19T08:57:27.777Z,5.50711,13137.966
2014-02-19T08:57:27.777Z,5.50711,13137.966
2014-02-19T09:02:33.363Z,4.55901,13994.949
2014-02-19T09:04:04.941Z,4.62847,13138.100
2014-02-19T09:05:52.699Z,6.07933,13138.101
2014-02-19T09:07:28.281Z,5.28731,14711.435
2014-02-19T09:09:06.800Z,5.42245,14711.435
2014-02-19T09:10:44.503Z,5.54697,15253.499
2014-02-19T09:12:32.257Z,7.46263,6157.5332
2014-02-19T09:14:02.187Z,4.62913,13173.172
2014-02-19T09:15:37.632Z,2.82311,13173.199
2014-02-19T09:17:16.152Z,2.52722,13173.066
2014-02-19T09:18:57.035Z,2.49979,15534.499
2014-02-19T09:20:35.554Z,3.30420,15534.333
2014-02-19T09:22:14.078Z,2.92108,15534.499
2014-02-19T09:23:53.492Z,2.63148,14711.435
2014-02-19T09:25:31.976Z,2.90265,14676.465
2014-02-19T09:27:09.640Z,3.90539,15534.499
2014-02-19T09:28:55.035Z,3.15665,7015.5332
2014-02-19T09:30:35.917Z,2.87321,15534.499
2014-02-19T09:32:01.441Z,1.93083,13136.949
2014-02-19T09:33:50.777Z,2.56051,14641.400
2014-02-19T09:35:16.945Z,2.16093,14676.332
2014-02-19T09:36:58.406Z,2.20998,13173.199
2014-02-19T09:38:34.023Z,1.69463,14711.433
2014-02-19T09:40:21.640Z,1.52471,13138.073
2014-02-19T09:42:05.636Z,2.20060,12315.200
2014-02-19T09:43:38.003Z,3.34695,12315.066
2014-02-19T09:45:23.398Z,2.99158,7015.5996
2014-02-19T09:46:40.472Z,1.41073,14711.434
2014-02-19T09:48:33.566Z,2.11103,12315.200
2014-02-19T09:50:03.707Z,2.55738,14676.500
2014-02-19T09:51:50.609Z,2.97123,12315.172
2014-02-19T09:53:29.878Z,3.21546,13137.916
2014-02-19T09:55:08.367Z,3.07551,13173.199
2014-02-19T09:56:45.488Z,2.98043,16215.900
2014-02-19T09:58:16.175Z,3.69105,13173.199
2014-02-19T09:59:58.664Z,3.90689,16792.717
2014-02-19T10:01:51.832Z,4.00910,8518.9014
2014-02-19T10:03:11.703Z,3.50287,13138.100
2014-02-19T10:04:50.261Z,3.45120,13173.199
2014-02-19T10:06:28.781Z,3.89373,13173.172
2014-02-19T10:08:07.300Z,3.63813,13173.199
2014-02-19T10:09:45.824Z,3.62040,13173.066
2014-02-19T10:11:24.343Z,3.81140,13173.199
2014-02-19T10:13:02.867Z,3.66400,13173.199
2014-02-19T10:14:45.285Z,3.88272,17073.900
2014-02-19T10:16:23.878Z,3.91942,16792.900
2014-02-19T10:18:16.253Z,3.84031,9095.8799
2014-02-19T10:19:40.921Z,3.64121,16792.900
2014-02-19T10:21:25.601Z,3.55377,16792.902
2014-02-19T10:22:54.816Z,3.46991,17073.900
2014-02-19T10:24:42.574Z,3.68973,17073.902
2014-02-19T10:26:17.195Z,3.59427,13173.066
2014-02-19T10:27:59.687Z,3.06225,16792.902
2014-02-19T10:29:29.796Z,2.94240,17615.750
2014-02-19T10:31:07.425Z,3.17203,17074.053
2014-02-19T10:32:42.046Z,3.07553,13173.199
2014-02-19T10:34:38.390Z,3.08697,9095.9014
2014-02-19T10:36:03.707Z,4.01222,17791.398
2014-02-19T10:37:51.605Z,3.99292,17580.652
2014-02-19T10:39:17.023Z,3.08847,16792.900
2014-02-19T10:40:58.621Z,3.01642,16792.900
2014-02-19T10:42:37.792Z,3.99861,17791.398
2014-02-19T10:44:16.488Z,3.95836,17615.711
2014-02-19T10:45:55.011Z,4.25870,17615.750
2014-02-19T10:47:40.406Z,3.94085,12315.200
2014-02-19T10:49:12.773Z,3.73608,12315.333
2014-02-19T10:51:04.253Z,3.94262,10094.400
2014-02-19T10:52:29.027Z,3.29635,17545.549
2014-02-19T10:54:14.496Z,4.11400,12315.200
2014-02-19T10:55:44.601Z,3.69047,19155.107
2014-02-19T10:57:29.105Z,3.56958,16251.999
2014-02-19T10:59:03.007Z,3.79026,14712.601
2014-02-19T11:00:39.992Z,3.97316,13173.199
2014-02-19T11:02:29.324Z,4.12363,17756.250
2014-02-19T11:04:04.765Z,3.49691,13172.200
2014-02-19T11:05:38.667Z,3.82850,13138.050
2014-02-19T11:07:32.585Z,4.12562,6980.4492
2014-02-19T11:08:58.789Z,3.85550,13138.049
2014-02-19T11:10:37.312Z,3.83880,13138.160
2014-02-19T11:12:15.835Z,3.59335,13138.049
2014-02-19T11:13:54.355Z,3.56940,13138.049
2014-02-19T11:15:31.339Z,3.80971,13172.198
2014-02-19T11:17:08.320Z,4.17560,13138.050
2014-02-19T11:18:45.304Z,3.48983,14677.448
2014-02-19T11:20:23.824Z,3.79535,13172.198
2014-02-19T11:22:03.851Z,3.93319,16111.515
2014-02-19T11:23:56.226Z,4.38718,6979.4497
2014-02-19T11:25:16.277Z,4.01329,13137.201
2014-02-19T11:26:59.414Z,4.09491,13173.199
2014-02-19T11:28:43.414Z,4.53335,13714.150
2014-02-19T11:30:12.699Z,4.86481,13995.048
2014-02-19T11:31:52.042Z,4.51195,13173.199
2014-02-19T11:33:30.562Z,4.23130,13173.199
2014-02-19T11:35:07.406Z,3.47462,14712.599
2014-02-19T11:36:39.773Z,3.38796,14712.568
2014-02-19T11:38:27.531Z,3.54122,14712.748
2014-02-19T11:40:17.003Z,3.96922,6980.4492
2014-02-19T11:41:52.445Z,5.23983,13138.049
2014-02-19T11:43:18.617Z,4.32300,16251.999
2014-02-19T11:45:12.394Z,2.97660,16111.552
2014-02-19T11:46:44.863Z,3.12051,16216.901
2014-02-19T11:48:23.281Z,3.13634,16111.688
2014-02-19T11:50:01.906Z,3.79846,16216.901
2014-02-19T11:51:38.746Z,4.34916,17615.799
2014-02-19T11:53:16.621Z,3.62133,15253.551
2014-02-19T11:54:49.773Z,4.49072,14677.499
2014-02-19T11:56:44.371Z,4.38573,7837.5010
2014-02-19T11:58:10.578Z,4.02693,13995.101
2014-02-19T11:59:48.417Z,4.71478,14677.649
2014-02-19T12:01:23.859Z,4.74846,14677.501
2014-02-19T12:03:03.062Z,4.68547,13995.071
2014-02-19T12:04:37.824Z,4.53378,14677.499
2014-02-19T12:06:20.179Z,4.31898,13714.150
2014-02-19T12:07:51.683Z,6.97467,13137.201
2014-02-19T12:09:34.144Z,7.61656,13714.150
2014-02-19T12:11:21.148Z,6.80113,14677.501
2014-02-19T12:13:06.582Z,7.28239,7556.5503
2014-02-19T12:14:37.335Z,8.91742,15534.468
2014-02-19T12:16:14.316Z,9.09998,13995.250
2014-02-19T12:17:49.761Z,8.23239,13995.099
2014-02-19T12:19:30.675Z,7.17961,14677.501
2014-02-19T12:21:09.199Z,7.29347,14677.501
2014-02-19T12:22:47.722Z,7.44101,14677.501
2014-02-19T12:24:26.242Z,6.67433,14677.501
2014-02-19T12:26:01.687Z,6.47023,14677.649
2014-02-19T12:27:38.667Z,6.60706,13138.101
2014-02-19T12:29:31.730Z,6.44450,7837.4834
2014-02-19T12:31:01.011Z,8.04216,13995.101
2014-02-19T12:32:36.457Z,9.82464,13995.250
2014-02-19T12:34:14.976Z,10.2297,13995.101
2014-02-19T12:35:53.500Z,11.6821,13995.101
2014-02-19T12:37:28.941Z,11.7985,13995.099
2014-02-19T12:39:11.402Z,13.5815,13138.101
2014-02-19T12:40:46.839Z,10.6794,13138.211
2014-02-19T12:42:29.984Z,11.3446,14677.501
2014-02-19T12:44:05.425Z,11.6934,14677.501
2014-02-19T12:45:57.800Z,11.4193,6980.5005
2014-02-19T12:47:25.550Z,11.4708,14677.501
2014-02-19T12:48:58.593Z,12.0413,13995.252
2014-02-19T12:50:37.117Z,11.2872,13995.099
2014-02-19T12:52:18.718Z,12.1944,13995.101
2014-02-19T12:53:54.160Z,11.4252,13995.099
2014-02-19T12:55:32.683Z,11.1781,13995.252
2014-02-19T12:57:11.203Z,10.1072,13995.099
2014-02-19T12:58:50.582Z,11.7429,13138.101
2014-02-19T13:00:28.250Z,11.1959,13995.099
2014-02-19T13:02:19.941Z,11.6294,6980.5005
2014-02-19T13:03:50.769Z,7.53761,14677.651
2014-02-19T13:05:26.890Z,8.36676,13995.101
2014-02-19T13:07:04.730Z,6.97648,14677.471
2014-02-19T13:08:43.249Z,7.92109,14677.501
2014-02-19T13:10:24.066Z,7.93944,15253.717
2014-02-19T13:12:01.730Z,8.23385,16111.552
2014-02-19T13:13:38.710Z,8.36730,14572.150
2014-02-19T13:15:18.777Z,7.53257,16111.552
2014-02-19T13:16:56.613Z,7.29834,13714.150
2014-02-19T13:18:46.593Z,9.84460,8414.6191
2014-02-19T13:20:18.207Z,9.07364,15534.501
2014-02-19T13:21:54.402Z,8.60748,14572.150
2014-02-19T13:23:29.949Z,9.32001,14677.501
2014-02-19T13:27:08.604Z,-1.00000e+31,9999000.0
2014-02-19T13:28:23.121Z,7.80866,13995.099
2014-02-19T13:30:07.011Z,7.58282,14572.150
2014-02-19T13:31:41.019Z,7.93572,16216.899
2014-02-19T13:33:19.542Z,6.50730,16217.039
2014-02-19T13:35:09.523Z,6.43036,7837.5010
2014-02-19T13:36:40.414Z,6.96696,15253.551
2014-02-19T13:38:15.789Z,7.23719,15534.501
2014-02-19T13:39:54.378Z,7.08724,15253.717
2014-02-19T13:41:30.609Z,10.0050,14677.501
2014-02-19T13:43:09.128Z,7.46004,14677.501
2014-02-19T13:44:47.656Z,8.62102,14677.625
2014-02-19T13:46:28.398Z,9.09658,15534.501
2014-02-19T13:48:06.988Z,9.00757,15253.551
2014-02-19T13:49:45.511Z,6.49552,15253.551
2014-02-19T13:51:34.738Z,6.63616,7837.5850
2014-02-19T13:53:06.316Z,6.59151,14572.150
2014-02-19T13:54:38.679Z,5.68749,14572.150
2014-02-19T13:56:20.281Z,6.00296,14572.150
2014-02-19T13:57:55.722Z,6.36119,14572.150
2014-02-19T13:59:34.246Z,4.64885,14572.274
