EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,ION_PRESSURE_nPa,DEL_TIME_ms
2014-02-14T18:07:29.781Z,0.728164,13138.234
2014-02-14T18:09:11.382Z,0.767506,14571.100
2014-02-14T18:10:41.523Z,0.740900,13995.069
2014-02-14T18:12:19.195Z,0.744651,13138.100
2014-02-14T18:14:03.867Z,0.711615,13138.234
2014-02-14T18:15:42.390Z,0.724438,13138.101
2014-02-14T18:17:20.914Z,0.763600,13138.234
2014-02-14T18:18:59.437Z,0.703941,13138.101
2014-02-14T18:20:31.835Z,0.720074,7015.6665
2014-02-14T18:22:19.562Z,0.641654,13138.101
2014-02-14T18:23:52.093Z,0.723422,14676.640
2014-02-14T18:25:30.445Z,0.727176,13138.101
2014-02-14T18:27:08.999Z,0.790232,13173.199
2014-02-14T18:28:47.562Z,0.668567,13208.483
2014-02-14T18:30:26.046Z,0.738990,13173.199
2014-02-14T18:32:04.562Z,0.765361,13173.333
2014-02-14T18:33:43.054Z,0.729760,13138.101
2014-02-14T18:35:21.609Z,0.754997,13173.333
2014-02-14T18:36:54.796Z,0.714285,7837.4834
2014-02-14T18:38:35.546Z,0.699407,13138.234
2014-02-14T18:40:17.179Z,0.797671,13173.199
2014-02-14T18:41:55.664Z,0.574616,13138.234
2014-02-14T18:43:34.187Z,0.659281,13138.101
2014-02-14T18:45:12.710Z,0.908966,13138.101
2014-02-14T18:46:51.265Z,0.564981,13173.333
2014-02-14T18:48:32.148Z,0.816254,15253.499
2014-02-14T18:49:58.351Z,0.652241,15534.638
2014-02-14T18:51:43.031Z,0.636690,15534.500
2014-02-14T18:53:16.937Z,0.643679,7837.5830
2014-02-14T18:55:04.015Z,0.691918,14676.499
2014-02-14T18:56:39.460Z,0.696872,14676.500
2014-02-14T18:58:14.898Z,0.721992,14676.500
2014-02-14T18:59:53.421Z,0.712083,14676.669
2014-02-14T19:01:31.085Z,0.688816,15534.500
2014-02-14T19:03:10.468Z,0.620445,14676.640
2014-02-14T19:04:48.132Z,0.653287,15534.500
2014-02-14T19:06:26.656Z,0.669264,15534.500
2014-02-14T19:08:02.953Z,0.667430,14676.669
2014-02-14T19:09:38.257Z,0.681725,7015.5996
2014-02-14T19:11:22.218Z,0.641817,15534.667
2014-02-14T19:12:57.664Z,0.696675,15534.500
2014-02-14T19:14:36.187Z,0.622849,15534.500
2014-02-14T19:16:14.703Z,0.643621,15534.640
2014-02-14T19:17:53.226Z,0.666461,15534.500
2014-02-14T19:19:29.390Z,0.604119,13173.333
2014-02-14T19:21:12.671Z,0.580189,13137.100
2014-02-14T19:22:51.195Z,0.560272,13137.100
2014-02-14T19:24:31.257Z,0.546686,14676.500
2014-02-14T19:26:05.124Z,0.691025,7014.6831
2014-02-14T19:27:51.343Z,0.619126,14711.567
2014-02-14T19:29:23.601Z,0.667307,13173.333
2014-02-14T19:31:04.484Z,0.635134,15534.500
2014-02-14T19:32:43.695Z,0.623888,13138.234
2014-02-14T19:34:19.273Z,0.618443,14711.601
2014-02-14T19:35:57.796Z,0.637468,14711.601
2014-02-14T19:37:36.320Z,0.674207,14711.770
2014-02-14T19:39:14.843Z,0.613274,14711.601
2014-02-14T19:40:56.304Z,0.614070,13138.234
2014-02-14T19:42:27.085Z,0.714828,8554.9824
2014-02-14T19:44:13.484Z,0.729417,14711.767
2014-02-14T19:45:48.929Z,0.711630,14711.601
2014-02-14T19:47:24.234Z,0.643665,13138.233
2014-02-14T19:49:08.914Z,0.636515,13138.101
2014-02-14T19:50:47.437Z,0.540977,13138.234
2014-02-14T19:52:25.960Z,0.583742,13138.101
2014-02-14T19:54:04.476Z,0.562321,13138.211
2014-02-14T19:55:42.999Z,0.541085,13138.101
2014-02-14T19:57:21.523Z,0.574160,13138.101
2014-02-14T19:58:53.890Z,0.644924,6980.5664
2014-02-14T20:00:37.882Z,0.672080,15253.499
2014-02-14T20:02:13.320Z,0.654919,15253.668
2014-02-14T20:03:51.843Z,0.620947,15253.499
2014-02-14T20:05:27.289Z,0.658129,15253.499
2014-02-14T20:07:06.640Z,0.699014,16076.568
2014-02-14T20:08:48.101Z,0.763032,13138.073
2014-02-14T20:10:26.648Z,0.455189,13173.199
2014-02-14T20:12:02.203Z,0.730274,16076.568
2014-02-14T20:13:34.390Z,0.721669,16252.001
2014-02-14T20:15:14.625Z,0.730250,8379.4004
2014-02-14T20:16:55.335Z,0.711062,13995.251
2014-02-14T20:18:39.226Z,0.712178,13138.101
2014-02-14T20:20:20.140Z,0.736108,15253.637
2014-02-14T20:21:56.273Z,0.727244,13138.101
2014-02-14T20:23:34.796Z,0.745569,13138.234
2014-02-14T20:25:13.320Z,0.688197,13138.101
2014-02-14T20:26:48.906Z,0.775293,16076.400
2014-02-14T20:28:30.359Z,0.747542,13138.234
2014-02-14T20:30:12.101Z,0.757697,16076.400
2014-02-14T20:31:44.328Z,0.807447,6980.5674
2014-02-14T20:31:44.328Z,0.807447,6980.5674
2014-02-14T20:34:58.296Z,0.689523,13138.100
2014-02-14T20:36:39.890Z,0.787839,13138.100
2014-02-14T20:38:18.554Z,0.815171,16076.568
2014-02-14T20:39:56.250Z,0.885302,12315.200
2014-02-14T20:41:36.312Z,0.718166,13714.248
2014-02-14T20:43:12.585Z,0.908462,17615.801
2014-02-14T20:44:52.648Z,0.698560,16076.400
2014-02-14T20:46:26.546Z,0.845609,17615.953
2014-02-14T20:48:01.992Z,0.900589,8379.4004
2014-02-14T20:49:45.132Z,0.769584,16076.566
2014-02-14T20:51:22.828Z,0.862420,12315.200
2014-02-14T20:52:59.093Z,0.823503,16076.568
2014-02-14T20:54:34.429Z,0.873243,13173.199
2014-02-14T20:56:12.304Z,0.942215,12315.200
2014-02-14T20:57:57.601Z,0.861159,13138.101
2014-02-14T20:59:36.124Z,0.771063,13138.211
2014-02-14T21:01:14.648Z,0.767410,13138.101
2014-02-14T21:02:53.164Z,0.767438,13138.101
2014-02-14T21:04:25.531Z,0.785175,6980.5664
2014-02-14T21:06:08.812Z,0.881983,14537.000
2014-02-14T21:07:45.656Z,0.794902,16217.069
2014-02-14T21:09:24.179Z,0.816559,16216.899
2014-02-14T21:11:07.312Z,0.741484,14677.501
2014-02-14T21:12:44.296Z,0.785045,13138.211
2014-02-14T21:14:22.820Z,0.793975,13138.101
2014-02-14T21:16:01.343Z,0.734817,13138.234
2014-02-14T21:17:39.867Z,0.826239,13138.101
2014-02-14T21:19:18.390Z,0.830730,13138.234
2014-02-14T21:20:52.289Z,0.835844,8519.9854
2014-02-14T21:22:40.046Z,0.819544,14677.501
2014-02-14T21:24:15.492Z,0.819425,14677.471
2014-02-14T21:25:54.867Z,0.917420,12315.333
2014-02-14T21:27:30.999Z,0.824284,13138.101
2014-02-14T21:29:09.523Z,0.754523,13138.234
2014-02-14T21:30:45.101Z,0.744039,16076.400
2014-02-14T21:32:24.304Z,0.741058,15534.499
2014-02-14T21:34:07.476Z,0.837761,15253.665
2014-02-14T21:35:37.453Z,0.763591,13138.100
2014-02-14T21:37:17.656Z,0.740624,8379.4854
2014-02-14T21:38:57.570Z,0.739902,13138.072
2014-02-14T21:40:39.171Z,0.702297,13138.234
2014-02-14T21:42:17.695Z,0.811953,13138.101
2014-02-14T21:43:56.218Z,0.747958,13138.234
2014-02-14T21:45:34.742Z,0.675715,13138.101
2014-02-14T21:47:10.328Z,0.689735,16076.568
2014-02-14T21:48:48.843Z,0.637216,16076.400
2014-02-14T21:50:27.367Z,0.697518,16076.540
2014-02-14T21:52:08.828Z,0.707866,13138.101
2014-02-14T21:53:39.789Z,0.700311,8379.4004
2014-02-14T21:55:31.351Z,0.924491,15253.667
2014-02-14T21:56:58.234Z,0.739426,13138.100
2014-02-14T21:58:44.593Z,0.774857,14537.148
2014-02-14T22:00:15.281Z,0.798367,13138.100
2014-02-14T22:01:55.484Z,0.658143,14537.000
2014-02-14T22:03:32.328Z,0.640260,13138.233
2014-02-14T22:05:17.007Z,0.707953,13138.073
2014-02-14T22:06:53.945Z,0.781301,14712.600
2014-02-14T22:08:34.046Z,0.781336,13138.234
2014-02-14T22:10:06.414Z,0.757577,6980.4995
2014-02-14T22:11:51.234Z,0.712322,16076.400
2014-02-14T22:13:26.679Z,0.691220,16076.568
2014-02-14T22:15:08.132Z,0.769549,13138.101
2014-02-14T22:16:43.718Z,0.749620,16076.540
2014-02-14T22:18:28.398Z,0.686149,16076.400
2014-02-14T22:19:55.289Z,0.716917,15534.666
2014-02-14T22:21:39.968Z,0.656908,15534.499
2014-02-14T22:23:23.140Z,0.746318,12315.200
2014-02-14T22:24:53.250Z,0.718365,16076.568
2014-02-14T22:26:33.171Z,0.719702,8519.9004
2014-02-14T22:28:16.453Z,0.722867,16076.566
2014-02-14T22:33:11.882Z,0.725891,13138.101
2014-02-14T22:34:50.398Z,0.722392,13138.234
2014-02-14T22:36:25.984Z,0.698400,16076.400
2014-02-14T22:38:07.445Z,0.730518,13138.234
2014-02-14T22:39:43.031Z,0.626078,16076.400
2014-02-14T22:41:21.554Z,0.624239,16076.400
2014-02-14T22:42:56.851Z,0.700531,6980.5552
2014-02-14T22:44:41.531Z,0.688311,13138.101
2014-02-14T22:46:16.976Z,0.748634,13138.234
2014-02-14T22:47:54.101Z,0.716888,14537.000
2014-02-14T22:49:34.023Z,0.705498,13138.101
2014-02-14T22:51:12.539Z,0.680031,13138.234
2014-02-14T22:52:48.125Z,0.685654,16076.400
2014-02-14T22:54:26.648Z,0.685307,16076.400
2014-02-14T22:56:05.171Z,0.704606,16076.540
2014-02-14T22:57:43.695Z,0.758871,16076.400
2014-02-14T22:59:18.992Z,0.738222,6980.4995
