EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,B__nT_(1min),BX_(GSM)_(@_x-component_)_nT_(1min),BY_(GSM)_(@_y-component_)_nT_(1min),BZ_(GSM)_(@_z-component_)_nT_(1min)
2014-02-18T19:44:30.000Z,8.19013,2.06143,-2.50721,-7.51436
2014-02-18T19:45:30.000Z,8.20089,1.46813,-2.58351,-7.63604
2014-02-18T19:46:30.000Z,8.20017,2.37825,-1.79380,-7.62770
2014-02-18T19:47:30.000Z,8.17405,2.43888,-1.15981,-7.70318
2014-02-18T19:48:30.000Z,8.18416,2.54211,-1.14577,-7.68726
2014-02-18T19:49:30.000Z,8.18307,2.40129,-1.21808,-7.72236
2014-02-18T19:50:30.000Z,8.08180,2.34789,-0.853930,-7.63031
2014-02-18T19:51:30.000Z,8.03088,2.23836,-0.394134,-7.68729
2014-02-18T19:52:30.000Z,8.06081,2.14613,-1.51765,-7.38588
2014-02-18T19:53:30.000Z,8.12445,1.91753,-3.89729,-6.84684
2014-02-18T19:54:30.000Z,8.14819,1.91946,-4.45430,-6.53363
2014-02-18T19:55:30.000Z,8.14722,2.06905,-5.07106,-6.01431
2014-02-18T19:56:30.000Z,8.21314,1.72466,-3.99743,-6.79415
2014-02-18T19:57:30.000Z,8.15600,1.65317,-3.39289,-7.22704
2014-02-18T19:58:30.000Z,8.14406,1.93234,-3.82525,-6.92297
2014-02-18T19:59:30.000Z,8.15028,2.06081,-4.12532,-6.71776
2014-02-18T20:00:30.000Z,8.14143,1.99203,-4.55233,-6.44673
2014-02-18T20:01:30.000Z,8.16104,2.02595,-4.65259,-6.38310
2014-02-18T20:02:30.000Z,8.18566,1.93098,-4.92369,-6.24410
2014-02-18T20:03:30.000Z,8.18268,1.84313,-4.99025,-6.21556
2014-02-18T20:04:30.000Z,8.18001,2.05718,-4.90959,-6.20923
2014-02-18T20:05:30.000Z,8.17475,1.97938,-5.15412,-6.02699
2014-02-18T20:06:30.000Z,8.18271,2.26024,-5.03297,-6.04019
2014-02-18T20:07:30.000Z,8.21525,2.08990,-5.37355,-5.84758
2014-02-18T20:08:30.000Z,8.22537,2.09706,-5.30054,-5.92793
2014-02-18T20:09:30.000Z,8.23372,2.26867,-5.40516,-5.78032
2014-02-18T20:10:30.000Z,8.23141,2.37745,-5.43717,-5.69718
2014-02-18T20:11:30.000Z,8.24007,2.35228,-5.60763,-5.55907
2014-02-18T20:12:30.000Z,8.19483,2.09452,-4.29503,-6.54759
2014-02-18T20:13:30.000Z,8.08343,1.74804,-3.16293,-7.21138
2014-02-18T20:14:30.000Z,8.06100,2.11071,-3.94596,-6.70202
2014-02-18T20:15:30.000Z,8.06181,2.05802,-3.82020,-6.79293
2014-02-18T20:16:30.000Z,8.05457,1.94314,-3.94670,-6.74341
2014-02-18T20:17:30.000Z,8.06139,1.95792,-3.84132,-6.80623
2014-02-18T20:18:30.000Z,8.04709,1.97103,-3.88543,-6.76466
2014-02-18T20:19:30.000Z,8.13583,1.93636,-4.91635,-6.12288
2014-02-18T20:20:30.000Z,8.16898,2.31195,-3.50781,-6.92481
2014-02-18T20:21:30.000Z,8.28555,2.52090,-2.57523,-7.45793
2014-02-18T20:22:30.000Z,8.37633,2.57646,-2.63234,-7.52094
2014-02-18T20:23:30.000Z,8.39176,2.53033,-2.80482,-7.49270
2014-02-18T20:24:30.000Z,8.40021,2.64627,-2.57732,-7.54267
2014-02-18T20:25:30.000Z,8.36815,2.51526,-2.49786,-7.57821
2014-02-18T20:26:30.000Z,8.35043,2.53812,-2.39888,-7.58435
2014-02-18T20:27:30.000Z,8.36595,2.65002,-2.51441,-7.52428
2014-02-18T20:28:30.000Z,8.34635,2.54163,-2.68582,-7.48169
2014-02-18T20:29:30.000Z,8.34186,2.45542,-2.87548,-7.43360
2014-02-18T20:30:30.000Z,8.33180,2.50948,-3.06403,-7.32405
2014-02-18T20:31:30.000Z,8.34691,2.42521,-2.56995,-7.55787
2014-02-18T20:32:30.000Z,8.42065,2.34858,-2.55893,-7.65673
2014-02-18T20:33:30.000Z,8.40978,2.23759,-2.23247,-7.78388
2014-02-18T20:34:30.000Z,8.40628,2.00030,-1.91916,-7.93567
2014-02-18T20:35:30.000Z,8.39611,2.11882,-1.92639,-7.88836
2014-02-18T20:36:30.000Z,8.39102,2.23180,-1.85293,-7.86734
2014-02-18T20:37:30.000Z,8.39432,2.04389,-1.62320,-7.97609
2014-02-18T20:38:30.000Z,8.39994,2.07881,-1.56223,-7.98501
2014-02-18T20:39:30.000Z,8.42234,1.86899,-1.48637,-8.07153
2014-02-18T20:40:30.000Z,8.44414,1.94442,-1.48205,-8.07959
2014-02-18T20:41:30.000Z,8.44335,1.73296,-1.46947,-8.12953
2014-02-18T20:42:30.000Z,8.40855,2.19819,-1.86080,-7.89681
2014-02-18T20:43:30.000Z,8.45322,1.96994,-1.38176,-8.08821
2014-02-18T20:44:30.000Z,8.47061,1.74588,-0.974095,-8.23003
2014-02-18T20:45:30.000Z,8.48632,1.69794,-1.04477,-8.24768
2014-02-18T20:46:30.000Z,8.47857,1.70738,-1.06912,-8.22947
2014-02-18T20:47:30.000Z,8.48155,1.69754,-1.06650,-8.23950
2014-02-18T20:48:30.000Z,8.49687,1.55477,-0.981266,-8.29426
2014-02-18T20:49:30.000Z,8.48104,1.63607,-0.658048,-8.29286
2014-02-18T20:50:30.000Z,8.49693,1.53737,-0.961307,-8.29693
2014-02-18T20:51:30.000Z,8.50277,1.43607,-0.877122,-8.33272
2014-02-18T20:52:30.000Z,8.50129,1.67376,-0.555739,-8.30949
2014-02-18T20:53:30.000Z,8.48741,1.87591,-0.439327,-8.26441
2014-02-18T20:54:30.000Z,8.49393,1.81679,-0.365520,-8.28598
2014-02-18T20:55:30.000Z,8.47037,0.750460,-1.09494,-8.36447
2014-02-18T20:56:30.000Z,8.49762,1.17979,-0.790223,-8.35909
2014-02-18T20:57:30.000Z,8.51131,1.43650,-0.552019,-8.37035
2014-02-18T20:58:30.000Z,8.51014,1.29629,-0.551861,-8.39142
2014-02-18T20:59:30.000Z,8.50758,1.25688,-0.524456,-8.39608
2014-02-18T21:00:30.000Z,8.50045,1.21794,-0.639545,-8.38797
2014-02-18T21:01:30.000Z,8.49790,1.30680,-0.676057,-8.36847
2014-02-18T21:02:30.000Z,8.49291,1.11740,-0.466683,-8.40366
2014-02-18T21:03:30.000Z,8.48116,0.770776,-0.428366,-8.43419
2014-02-18T21:04:30.000Z,8.49715,0.906209,-0.125759,-8.44498
2014-02-18T21:05:30.000Z,8.51410,0.946784,-0.0140000,-8.45971
2014-02-18T21:06:30.000Z,8.50443,1.06276,-0.00323636,-8.43675
2014-02-18T21:07:30.000Z,8.51542,1.36376,0.136213,-8.40226
2014-02-18T21:08:30.000Z,8.49112,1.48478,-0.134151,-8.35602
2014-02-18T21:09:30.000Z,8.48862,1.41821,-0.580038,-8.34552
2014-02-18T21:10:30.000Z,8.50616,1.40192,-0.655788,-8.36162
2014-02-18T21:11:30.000Z,8.49551,1.38167,-0.544289,-8.36186
2014-02-18T21:12:30.000Z,8.48333,1.55273,-0.392923,-8.32664
2014-02-18T21:13:30.000Z,8.47780,1.48996,-0.617729,-8.31550
2014-02-18T21:14:30.000Z,8.47180,1.98377,-1.09674,-8.15627
2014-02-18T21:15:30.000Z,8.48213,1.54956,-0.998907,-8.27620
2014-02-18T21:16:30.000Z,8.49949,1.69100,-1.11744,-8.25200
2014-02-18T21:17:30.000Z,8.51150,1.34687,-0.159041,-8.37429
2014-02-18T21:18:30.000Z,8.49506,1.27571,-0.0654819,-8.39498
2014-02-18T21:19:30.000Z,8.50097,1.40678,-0.0934238,-8.37907
2014-02-18T21:20:30.000Z,8.47665,1.28274,-0.0571452,-8.36812
2014-02-18T21:21:30.000Z,8.45513,1.37878,-0.673029,-8.31247
2014-02-18T21:22:30.000Z,8.41957,1.61811,-0.858290,-8.21348
2014-02-18T21:23:30.000Z,8.44446,1.70172,-0.520047,-8.25412
2014-02-18T21:24:30.000Z,8.42880,1.61942,-0.810427,-8.18534
2014-02-18T21:25:30.000Z,8.44100,1.09529,-2.58656,-7.95585
2014-02-18T21:26:30.000Z,8.45836,1.14394,-2.21147,-8.07540
2014-02-18T21:27:30.000Z,8.44403,1.61264,-1.40239,-8.16395
2014-02-18T21:28:30.000Z,8.45612,1.93639,-0.987706,-8.16379
2014-02-18T21:29:30.000Z,8.43220,2.18267,-0.511456,-8.11955
2014-02-18T21:30:30.000Z,8.45021,1.77487,-0.333114,-8.21072
2014-02-18T21:31:30.000Z,8.44658,1.48138,-0.842029,-8.26787
2014-02-18T21:32:30.000Z,8.45917,1.69880,-0.180136,-8.28161
2014-02-18T21:33:30.000Z,8.45310,2.00747,-1.02983,-8.12933
2014-02-18T21:34:30.000Z,8.39855,1.67498,-1.52675,-8.08389
2014-02-18T21:35:30.000Z,8.40392,1.99288,-1.83247,-7.94858
2014-02-18T21:36:30.000Z,8.47067,2.06113,-1.29293,-8.10312
2014-02-18T21:37:30.000Z,8.45065,1.99616,-1.12135,-8.11763
2014-02-18T21:38:30.000Z,8.42256,1.61258,-1.95655,-7.95606
2014-02-18T21:39:30.000Z,8.39481,1.50921,-2.37265,-7.90900
2014-02-18T21:40:30.000Z,8.40719,1.49731,-2.26793,-7.95231
2014-02-18T21:41:30.000Z,8.44324,1.67030,-1.75407,-8.08731
2014-02-18T21:42:30.000Z,8.46230,1.86232,-1.52285,-8.10456
2014-02-18T21:43:30.000Z,8.53844,2.03097,-0.288021,-8.28683
2014-02-18T21:44:30.000Z,8.55607,2.07366,0.626940,-8.26508
2014-02-18T21:45:30.000Z,8.54145,1.86134,0.583843,-8.31316
2014-02-18T21:46:30.000Z,8.53799,1.89615,0.160285,-8.32055
2014-02-18T21:47:30.000Z,8.52470,1.90092,-0.0773759,-8.30396
2014-02-18T21:48:30.000Z,8.53061,1.82402,-0.345077,-8.31995
2014-02-18T21:49:30.000Z,8.54338,1.77085,-0.219120,-8.32297
2014-02-18T21:50:30.000Z,8.56404,2.06580,-0.954186,-8.25574
2014-02-18T21:51:30.000Z,8.56903,2.20156,-0.858675,-8.23597
2014-02-18T21:52:30.000Z,8.56729,2.30829,-0.689616,-8.21778
2014-02-18T21:53:30.000Z,8.59562,2.13813,-0.822529,-8.28153
2014-02-18T21:54:30.000Z,8.61063,2.38280,-1.17768,-8.18703
2014-02-18T21:55:30.000Z,8.63126,2.29451,-1.19962,-8.23163
2014-02-18T21:56:30.000Z,8.59646,1.97669,-1.81137,-8.11290
2014-02-18T21:57:30.000Z,8.54910,1.87969,-0.606757,-8.05038
2014-02-18T21:58:30.000Z,8.54388,2.43240,0.841410,-8.13133
2014-02-18T21:59:30.000Z,8.53099,2.49438,0.479651,-8.13861
2014-02-18T22:00:30.000Z,8.53743,2.27947,1.06719,-8.14920
2014-02-18T22:01:30.000Z,8.53503,2.11762,0.909872,-8.21787
2014-02-18T22:02:30.000Z,8.53578,2.27714,0.882863,-8.17828
2014-02-18T22:03:30.000Z,8.53493,2.16628,0.823475,-8.20767
2014-02-18T22:04:30.000Z,8.54807,2.15833,0.571903,-8.22256
2014-02-18T22:05:30.000Z,8.57256,1.89342,0.221811,-8.35026
2014-02-18T22:06:30.000Z,8.57621,2.17054,0.440291,-8.28501
2014-02-18T22:07:30.000Z,8.60924,2.08004,0.223229,-8.34942
2014-02-18T22:08:30.000Z,8.61865,1.96357,0.0186835,-8.38999
2014-02-18T22:09:30.000Z,8.61448,1.82828,-0.0484300,-8.41480
2014-02-18T22:10:30.000Z,8.61048,1.93648,0.177408,-8.38438
2014-02-18T22:11:30.000Z,8.62400,2.27275,0.644058,-8.27558
2014-02-18T22:12:30.000Z,8.62652,2.50069,1.04546,-8.18716
2014-02-18T22:13:30.000Z,8.62181,2.63152,1.13486,-8.12331
2014-02-18T22:14:30.000Z,8.63551,2.52150,0.212517,-8.25057
2014-02-18T22:15:30.000Z,8.63838,2.32116,1.29061,-8.21597
2014-02-18T22:16:30.000Z,8.62382,2.41812,1.32484,-8.16858
2014-02-18T22:17:30.000Z,8.62105,2.56172,1.01831,-8.16641
2014-02-18T22:18:30.000Z,8.61755,2.71307,0.887397,-8.12916
2014-02-18T22:19:30.000Z,8.61826,2.75785,0.872608,-8.11676
2014-02-18T22:20:30.000Z,8.61234,2.98458,1.09472,-8.00011
2014-02-18T22:21:30.000Z,8.61522,2.79617,0.812328,-8.10518
2014-02-18T22:22:30.000Z,8.63759,2.52957,1.01466,-8.19401
2014-02-18T22:23:30.000Z,8.64097,2.49685,1.21868,-8.17357
2014-02-18T22:24:30.000Z,8.65148,2.18051,1.59174,-8.21741
2014-02-18T22:25:30.000Z,8.64315,2.51019,1.73132,-8.08378
2014-02-18T22:26:30.000Z,8.64018,2.61266,1.93017,-7.99907
2014-02-18T22:27:30.000Z,8.64245,2.47631,2.06121,-8.01429
2014-02-18T22:28:30.000Z,8.63915,2.73999,1.90872,-7.96351
2014-02-18T22:29:30.000Z,8.63346,2.75652,2.27117,-7.84761
2014-02-18T22:30:30.000Z,8.60156,2.66313,1.44857,-8.03915
2014-02-18T22:31:30.000Z,8.59433,2.41025,0.831275,-8.20322
2014-02-18T22:32:30.000Z,8.59357,1.78821,0.604579,-8.36382
2014-02-18T22:33:30.000Z,8.59954,1.57940,0.703121,-8.40600
2014-02-18T22:34:30.000Z,8.62157,2.23856,0.976846,-8.26489
2014-02-18T22:35:30.000Z,8.63267,2.17320,1.13736,-8.27548
2014-02-18T22:36:30.000Z,8.62880,2.25327,1.10095,-8.25515
2014-02-18T22:37:30.000Z,8.62955,2.37384,1.44922,-8.16710
2014-02-18T22:38:30.000Z,8.61379,2.59342,1.31628,-8.10568
2014-02-18T22:39:30.000Z,8.59244,2.47768,1.43180,-8.09509
2014-02-18T22:40:30.000Z,8.58585,2.01091,1.39705,-8.22494
2014-02-18T22:41:30.000Z,8.58286,2.21179,1.45274,-8.16218
2014-02-18T22:42:30.000Z,8.57993,2.08789,1.36963,-8.20662
2014-02-18T22:43:30.000Z,8.54480,1.89104,1.02101,-8.26943
2014-02-18T22:44:30.000Z,8.56715,1.95565,1.18548,-8.25302
2014-02-18T22:45:30.000Z,8.58301,2.09086,1.28041,-8.22430
2014-02-18T22:46:30.000Z,8.55214,2.13796,1.27524,-8.18128
2014-02-18T22:47:30.000Z,8.57661,1.87666,1.38100,-8.25071
2014-02-18T22:48:30.000Z,8.60937,1.24631,1.73737,-8.33119
2014-02-18T22:49:30.000Z,8.63348,1.33971,1.68319,-8.35948
2014-02-18T22:50:30.000Z,8.63306,1.51082,1.54807,-8.35419
2014-02-18T22:51:30.000Z,8.64827,1.31108,1.45394,-8.42303
2014-02-18T22:52:30.000Z,8.63622,1.38676,1.31457,-8.41537
2014-02-18T22:53:30.000Z,8.66020,1.50485,1.61358,-8.37016
2014-02-18T22:54:30.000Z,8.63784,1.81331,1.52050,-8.30525
2014-02-18T22:55:30.000Z,8.63365,1.83478,1.39770,-8.31782
2014-02-18T22:56:30.000Z,8.65240,1.91778,1.58566,-8.28476
2014-02-18T22:57:30.000Z,8.63633,1.77886,1.42674,-8.32911
2014-02-18T22:58:30.000Z,8.64068,1.58164,1.35495,-8.38575
2014-02-18T22:59:30.000Z,8.63476,1.57280,1.33718,-8.38255
2014-02-18T23:00:30.000Z,8.63846,1.44272,1.24937,-8.42455
2014-02-18T23:01:30.000Z,8.65851,1.59627,1.54734,-8.36729
2014-02-18T23:02:30.000Z,8.66193,1.52049,1.80663,-8.32988
2014-02-18T23:03:30.000Z,8.64839,1.67089,1.47623,-8.35376
2014-02-18T23:04:30.000Z,8.64852,1.67887,1.50674,-8.34413
2014-02-18T23:05:30.000Z,8.66887,1.68712,0.958283,-8.43974
2014-02-18T23:06:30.000Z,8.65652,1.77329,0.861590,-8.42795
2014-02-18T23:07:30.000Z,8.67239,1.83415,1.04486,-8.41056
2014-02-18T23:08:30.000Z,8.68998,1.89417,1.02260,-8.41850
2014-02-18T23:09:30.000Z,8.68964,1.95622,1.00431,-8.40656
2014-02-18T23:10:30.000Z,8.68772,1.98302,0.955990,-8.40403
2014-02-18T23:11:30.000Z,8.68984,1.96943,0.954965,-8.40946
2014-02-18T23:12:30.000Z,8.68781,1.94726,0.958582,-8.41173
2014-02-18T23:13:30.000Z,8.70401,1.98829,1.05412,-8.40654
2014-02-18T23:14:30.000Z,8.69600,1.92575,0.993206,-8.42114
2014-02-18T23:15:30.000Z,8.70012,1.94721,1.14240,-8.40037
2014-02-18T23:16:30.000Z,8.70104,1.85407,0.969628,-8.44469
2014-02-18T23:17:30.000Z,8.70572,1.78647,0.962446,-8.46481
2014-02-18T23:18:30.000Z,8.69613,1.72558,0.831476,-8.48215
2014-02-18T23:19:30.000Z,8.68714,1.72464,0.697251,-8.48462
2014-02-18T23:20:30.000Z,8.64182,1.47846,0.752663,-8.47195
2014-02-18T23:21:30.000Z,8.59608,1.58255,0.402543,-8.41969
2014-02-18T23:22:30.000Z,8.55422,2.01317,0.324826,-8.30009
2014-02-18T23:23:30.000Z,8.53316,1.83692,0.101745,-8.32749
2014-02-18T23:24:30.000Z,8.54868,1.89893,0.725516,-8.29682
2014-02-18T23:25:30.000Z,8.56745,1.47433,1.28082,-8.33348
2014-02-18T23:26:30.000Z,8.56705,1.40425,1.15891,-8.36644
2014-02-18T23:27:30.000Z,8.57125,1.24700,1.23295,-8.38932
2014-02-18T23:28:30.000Z,8.56010,1.26749,1.28172,-8.36680
2014-02-18T23:29:30.000Z,8.54195,1.29725,1.14404,-8.36218
2014-02-18T23:30:30.000Z,8.55024,1.20861,1.17456,-8.38091
2014-02-18T23:31:30.000Z,8.56003,1.07904,1.35879,-8.38051
2014-02-18T23:32:30.000Z,8.55787,1.21563,1.23821,-8.37775
2014-02-18T23:33:30.000Z,8.56631,1.05216,1.37628,-8.38613
2014-02-18T23:34:30.000Z,8.57379,1.06942,1.51609,-8.36508
2014-02-18T23:35:30.000Z,8.57581,1.40429,1.35349,-8.34909
2014-02-18T23:36:30.000Z,8.55974,1.38447,1.63336,-8.28423
2014-02-18T23:37:30.000Z,8.50574,1.67598,1.31127,-8.22955
2014-02-18T23:38:30.000Z,8.42722,2.77939,-0.136458,-7.83129
2014-02-18T23:39:30.000Z,8.39607,2.92740,-0.867180,-7.81158
2014-02-18T23:40:30.000Z,8.41347,2.68375,-0.759515,-7.93374
2014-02-18T23:41:30.000Z,8.41742,2.56436,-0.523011,-7.99890
2014-02-18T23:42:30.000Z,8.43313,2.56594,-0.438069,-8.00649
2014-02-18T23:43:30.000Z,8.42811,2.64800,0.281807,-7.99477
2014-02-18T23:44:30.000Z,8.43168,2.62978,0.352940,-8.00187
2014-02-18T23:45:30.000Z,8.44062,2.60516,0.598462,-8.00444
2014-02-18T23:46:30.000Z,8.45802,2.28752,0.862221,-8.09443
2014-02-18T23:47:30.000Z,8.47117,2.67769,0.539140,-8.01528
2014-02-18T23:48:30.000Z,8.46432,2.67739,0.572861,-8.00628
2014-02-18T23:49:30.000Z,8.47436,2.49229,1.20751,-8.00557
2014-02-18T23:50:30.000Z,8.47434,2.57952,1.25361,-7.96988
2014-02-18T23:51:30.000Z,8.47957,2.50566,1.32514,-7.98791
2014-02-18T23:52:30.000Z,8.47600,2.56625,0.823214,-8.03226
2014-02-18T23:53:30.000Z,8.48441,2.68012,1.35208,-7.93226
2014-02-18T23:54:30.000Z,8.49575,2.79122,1.74796,-7.82647
2014-02-18T23:55:30.000Z,8.51999,2.71381,1.48780,-7.93608
2014-02-18T23:56:30.000Z,8.51003,2.69623,1.42664,-7.94389
2014-02-18T23:57:30.000Z,8.51825,2.82968,1.72036,-7.84479
2014-02-18T23:58:30.000Z,8.51616,2.72620,1.68987,-7.88785
2014-02-18T23:59:30.000Z,8.51122,2.97801,1.74005,-7.77784
2014-02-19T00:00:30.000Z,8.51790,3.18640,1.49752,-7.75296
2014-02-19T00:01:30.000Z,8.54730,3.18255,1.35381,-7.81373
2014-02-19T00:02:30.000Z,8.58586,2.99668,1.21049,-7.95287
2014-02-19T00:03:30.000Z,8.53578,3.19939,1.07125,-7.83765
2014-02-19T00:04:30.000Z,8.55633,3.22796,1.13124,-7.84070
2014-02-19T00:05:30.000Z,8.57082,3.58774,0.932031,-7.72378
2014-02-19T00:06:30.000Z,8.56680,3.94844,0.533420,-7.58093
2014-02-19T00:07:30.000Z,8.56892,3.48353,0.658437,-7.79678
2014-02-19T00:08:30.000Z,8.58302,4.52335,1.15408,-7.18492
2014-02-19T00:09:30.000Z,8.57581,4.36765,0.838819,-7.31965
2014-02-19T00:10:30.000Z,8.58842,4.55163,1.15039,-7.17800
2014-02-19T00:11:30.000Z,8.59624,4.78459,1.42912,-6.99236
2014-02-19T00:12:30.000Z,8.61849,4.94708,1.39950,-6.91198
2014-02-19T00:13:30.000Z,8.62976,5.07704,1.28325,-6.85509
2014-02-19T00:14:30.000Z,8.65485,4.86721,0.880223,-7.09171
2014-02-19T00:15:30.000Z,8.67266,4.98108,0.670605,-7.05875
2014-02-19T00:16:30.000Z,8.66526,4.48392,0.240481,-7.40757
2014-02-19T00:17:30.000Z,8.67342,3.66991,-0.814903,-7.79864
2014-02-19T00:18:30.000Z,8.66422,3.63036,-1.25439,-7.75677
2014-02-19T00:19:30.000Z,8.63480,3.62004,-1.14121,-7.74796
2014-02-19T00:20:30.000Z,8.60967,3.69060,-1.22246,-7.67994
2014-02-19T00:21:30.000Z,8.59926,3.59200,-1.21841,-7.71563
2014-02-19T00:22:30.000Z,8.58562,3.67561,-1.31880,-7.64354
2014-02-19T00:23:30.000Z,8.56997,3.68593,-1.19926,-7.63882
2014-02-19T00:24:30.000Z,8.56836,3.86391,-0.973178,-7.58207
2014-02-19T00:25:30.000Z,8.55537,3.82427,-0.998932,-7.58507
2014-02-19T00:26:30.000Z,8.55661,3.74840,-0.943103,-7.63289
2014-02-19T00:27:30.000Z,8.56938,3.73694,-0.692802,-7.67718
2014-02-19T00:28:30.000Z,8.56797,3.79269,-0.861098,-7.63153
2014-02-19T00:29:30.000Z,8.55888,3.79769,-0.968626,-7.60596
2014-02-19T00:30:30.000Z,8.57365,3.66965,-1.13025,-7.66123
2014-02-19T00:31:30.000Z,8.54862,3.76706,-1.12732,-7.58610
2014-02-19T00:32:30.000Z,8.55434,3.76666,-1.31769,-7.56482
2014-02-19T00:33:30.000Z,8.55400,3.78009,-1.28915,-7.56127
2014-02-19T00:34:30.000Z,8.54853,3.88946,-1.01593,-7.53319
2014-02-19T00:35:30.000Z,8.55228,3.90782,-1.34854,-7.48469
2014-02-19T00:36:30.000Z,8.50564,3.95098,-1.08427,-7.44343
2014-02-19T00:37:30.000Z,8.47652,3.24549,0.623721,-7.78384
2014-02-19T00:38:30.000Z,8.44866,3.24793,-0.379052,-7.77520
2014-02-19T00:39:30.000Z,8.45324,3.17062,-0.133016,-7.83004
2014-02-19T00:40:30.000Z,8.43128,3.18095,-0.0986878,-7.80605
2014-02-19T00:41:30.000Z,8.42466,3.13760,-0.0829912,-7.81482
2014-02-19T00:42:30.000Z,8.33472,2.82821,-0.0372161,-7.83757
2014-02-19T00:43:30.000Z,8.39149,2.58949,0.165639,-7.97773
2014-02-19T00:44:30.000Z,8.56090,3.29596,-0.702421,-7.85471
2014-02-19T00:45:30.000Z,8.63597,3.60294,-1.02430,-7.77894
2014-02-19T00:46:30.000Z,8.60223,3.57955,-0.980769,-7.75782
2014-02-19T00:47:30.000Z,8.48027,3.27532,-0.462597,-7.79979
2014-02-19T00:48:30.000Z,8.51678,3.43374,-0.671052,-7.76122
2014-02-19T00:49:30.000Z,8.61537,3.51408,-0.431027,-7.85249
2014-02-19T00:50:30.000Z,8.58587,3.54498,-0.573862,-7.79698
2014-02-19T00:51:30.000Z,8.54840,3.65548,-0.873439,-7.67534
2014-02-19T00:52:30.000Z,8.53136,4.29107,-2.12160,-6.93717
2014-02-19T00:53:30.000Z,8.57162,4.72703,-3.29556,-6.34281
2014-02-19T00:54:30.000Z,8.54709,4.06262,-2.38069,-7.08508
2014-02-19T00:55:30.000Z,8.52229,3.87006,-2.34838,-7.21199
2014-02-19T00:56:30.000Z,8.54125,3.59148,-2.51691,-7.30309
2014-02-19T00:57:30.000Z,8.56428,3.01605,-2.41322,-7.53895
2014-02-19T00:58:30.000Z,8.57051,4.68799,-2.94555,-6.53066
2014-02-19T00:59:30.000Z,8.55151,4.05222,-2.80524,-6.97033
2014-02-19T01:00:30.000Z,8.55374,4.35102,-2.69896,-6.84876
2014-02-19T01:01:30.000Z,8.57004,4.31416,-2.54479,-6.95324
2014-02-19T01:02:30.000Z,8.57378,4.35650,-2.41626,-6.97520
2014-02-19T01:03:30.000Z,8.57425,4.36226,-2.62410,-6.89720
2014-02-19T01:04:30.000Z,8.57009,4.32049,-2.66059,-6.90573
2014-02-19T01:05:30.000Z,8.59733,4.52651,-2.64229,-6.81170
2014-02-19T01:06:30.000Z,8.58068,4.37982,-2.50702,-6.93127
2014-02-19T01:07:30.000Z,8.55822,3.74519,-2.22132,-7.34536
2014-02-19T01:08:30.000Z,8.57485,3.57005,-2.23398,-7.46186
2014-02-19T01:09:30.000Z,8.59074,3.53278,-1.77911,-7.61048
2014-02-19T01:10:30.000Z,8.59205,3.50521,-2.17722,-7.53394
2014-02-19T01:11:30.000Z,8.56248,3.49449,-2.07435,-7.52683
2014-02-19T01:12:30.000Z,8.52851,3.99922,-1.81705,-7.28819
2014-02-19T01:13:30.000Z,8.54402,4.35651,-2.11632,-7.03624
2014-02-19T01:14:30.000Z,8.56967,4.22021,-2.09850,-7.15016
2014-02-19T01:15:30.000Z,8.57704,3.97589,-2.04651,-7.31078
2014-02-19T01:16:30.000Z,8.59406,4.23646,-2.03644,-7.19234
2014-02-19T01:17:30.000Z,8.56339,4.25291,-2.09810,-7.12927
2014-02-19T01:18:30.000Z,8.47393,4.43272,-2.19753,-6.86748
2014-02-19T01:19:30.000Z,8.35922,2.95198,0.830228,-7.56881
2014-02-19T01:20:30.000Z,8.34701,3.33853,-0.879452,-7.08810
2014-02-19T01:21:30.000Z,8.36910,4.18730,-2.77241,-6.66860
2014-02-19T01:22:30.000Z,8.42237,3.76588,-2.57887,-7.04932
2014-02-19T01:23:30.000Z,8.50755,4.00052,-2.43356,-7.07737
2014-02-19T01:24:30.000Z,8.50180,3.95795,-1.25281,-7.38816
2014-02-19T01:25:30.000Z,8.52223,4.07564,-0.694294,-7.44694
2014-02-19T01:26:30.000Z,8.55776,4.11230,-1.13948,-7.41165
2014-02-19T01:27:30.000Z,8.57948,4.20514,-0.915440,-7.40468
2014-02-19T01:28:30.000Z,8.61685,4.01337,-0.00826542,-7.61299
2014-02-19T01:29:30.000Z,8.64726,4.05049,-0.902968,-7.57098
2014-02-19T01:30:30.000Z,8.63053,4.26126,-2.37771,-7.05044
2014-02-19T01:31:30.000Z,8.62212,4.27443,-2.23455,-7.12489
2014-02-19T01:32:30.000Z,8.63524,4.22274,-1.67424,-7.32946
2014-02-19T01:33:30.000Z,8.64302,4.35806,-2.34816,-7.07764
2014-02-19T01:34:30.000Z,8.65002,3.85719,-2.92909,-7.15802
2014-02-19T01:35:30.000Z,8.65935,3.80312,-3.00324,-7.17420
2014-02-19T01:36:30.000Z,8.73631,3.99249,-2.78444,-7.24945
2014-02-19T01:37:30.000Z,8.71681,3.91812,-3.39509,-6.99540
2014-02-19T01:38:30.000Z,8.68246,4.06264,-3.03557,-7.02967
2014-02-19T01:39:30.000Z,8.70236,4.37826,-2.61739,-7.04978
2014-02-19T01:40:30.000Z,8.70436,4.39111,-2.55508,-7.06492
2014-02-19T01:41:30.000Z,8.72814,4.09079,-2.61711,-7.25112
2014-02-19T01:42:30.000Z,8.73412,4.01289,-2.74606,-7.25442
